"Sample","Collected","Trap","Line","Sex","Age","Weight.gms","SexualStatus.p.l","HBL.mm","Comments","Head.mm"
NA,"13/05/2009",14,"B",0,1,15,NA,80,NA,NA
NA,"13/05/2009",15,"B",1,1,18.5,NA,93,NA,NA
NA,"13/05/2009",16,"B",0,1,19,NA,77,NA,NA
NA,"13/05/2009",17,"B",0,0,16,NA,78,NA,NA
NA,"13/05/2009",22,"B",0,0,15,NA,66,NA,NA
NA,"13/05/2009",25,"B",0,0,16,NA,77,NA,NA
NA,"13/05/2009",27,"B",0,1,17,NA,78,NA,NA
NA,"13/05/2009",28,"B",0,0,14,NA,68,NA,NA
NA,"13/05/2009",29,"B",0,0,14,NA,71,NA,NA
NA,"13/05/2009",30,"B",0,1,25,NA,84,NA,NA
NA,"13/05/2009",35,"B",0,1,28,NA,90,NA,NA
NA,"13/05/2009",36,"B",1,0,9,NA,71,NA,NA
NA,"13/05/2009",37,"B",0,1,27,NA,93,NA,NA
NA,"14/05/2009",1,"B",1,0,13,NA,70,NA,NA
NA,"14/05/2009",3,"B",0,1,17,NA,90,NA,NA
NA,"14/05/2009",4,"B",0,1,14,NA,82,NA,NA
NA,"14/05/2009",5,"B",0,1,17,NA,85,NA,NA
NA,"14/05/2009",12,"B",0,0,12,NA,75,NA,NA
