"Electorate","Place","Address","Type","ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Green Party","Internet Party","Labour Party","MANA","Māori Party","National Party","New Zealand First Party","New Zealand People's Party","NZ Outdoors Party","The Opportunities Party (TOP)","United Future","Total Valid Party Votes","Informal Party Votes"
"Waitaki","Otematata","Otematata Fire Station, 1 Tasman Road","Regular",0,0,0,0,0,3,0,33,0,0,98,13,0,1,4,0,152,1
"Waitaki","Papakaio","Papakaio Primary School, 17 Papakaio Road","Regular",0,1,0,0,0,1,0,24,0,0,132,7,0,0,3,0,168,1
"Waitaki","Pareora","Pareora Campus School, corner Elworthy & Davidson Streets","Regular",0,3,0,1,0,5,0,83,0,1,39,19,0,0,3,0,154,1
"Waitaki","Patearoa","Patearoa Bowling Club, 1615 Ranfurly-Patearoa Road","Regular",0,0,0,1,0,0,0,16,0,0,79,1,0,0,0,0,97,1
"Waitaki","Peel Forest","Peel Forest Hall, 1209 Peel Forest Road","Regular",0,0,0,1,0,9,0,12,0,0,68,3,0,0,4,0,97,1
"Waitaki","Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road","Regular",1,1,1,0,0,6,0,18,0,0,70,7,0,0,3,0,107,1
"Waitaki","Poolburn","Poolburn School, 1017 Ida Valley-Omakau Road","Regular",0,0,0,0,0,0,0,1,0,0,75,3,0,0,1,0,80,0
"Waitaki","Pukeuri","Pukeuri War Memorial Hall, 51 Works Road","Regular",0,0,1,0,0,1,0,52,0,0,60,17,0,1,1,0,133,0
"Waitaki","Ranfurly","Maniototo Community Library, 15 Caulfeild Street","Regular",2,0,0,2,1,8,0,120,1,0,393,21,0,3,10,0,561,4
"Waitaki","Roxburgh","Roxburgh Area School Library, 78 Scotland Street","Regular",1,0,0,2,0,14,0,133,0,0,274,47,0,0,5,0,476,2
"Waitaki","Southburn","Southburn Hall, corner Caird & Pareora River Roads","Regular",0,1,1,1,0,2,0,27,0,0,101,8,0,0,3,0,144,0
"Waitaki","St Andrews","St Andrews School, 21 Bluecliffs Road","Regular",1,0,0,0,0,4,0,81,0,0,143,20,0,0,5,0,254,0
"Waitaki","Tarras","Tarras Primary School, 2612 Tarras-Cromwell Road","Regular",0,0,0,0,0,3,0,26,0,0,76,5,0,0,4,0,114,1
"Waitaki","Timaru","Salvation Army Hall, corner Wai-iti & Otipua Roads","Regular",0,0,0,0,0,6,0,23,0,1,49,9,0,1,5,0,94,0
"Waitaki","Timaru","Timaru Girls High School, corner Hassall & Cain Streets","Regular",0,1,0,1,0,5,0,20,0,0,50,14,0,0,1,0,92,1
"Waitaki","Totara","Totara Public Hall, 633 Fortification Road","Regular",0,0,1,2,0,0,0,43,0,0,108,16,0,0,6,0,176,2
"Waitaki","Totara Valley","Combined Districts Hall, Cleland Road","Regular",0,0,0,0,0,4,0,8,0,0,89,7,0,0,1,0,109,0
"Waitaki","Twizel","Twizel Area School, Mt Cook Street","Regular",0,2,1,0,0,31,0,172,0,1,257,26,0,0,17,0,507,1
"Waitaki","Waiareka","Oamaru Farmers' Saleyards Building, 31-39 Weston Road","Regular",1,1,0,1,0,7,0,107,0,0,149,17,0,0,9,0,292,2
"Waitaki","Waihao Downs","Waihao Downs School, 1139 Hakataramea Highway","Regular",0,0,0,0,0,7,0,21,0,0,156,15,0,0,1,1,201,0
"Waitaki","Waimate","Centennial School, 5 Hughes Street","Regular",0,0,0,2,0,11,0,122,0,0,136,25,0,0,6,1,303,1
"Waitaki","Waimate","Waimate Main School Hall, 29 John Street","Regular",0,3,2,1,0,19,0,217,0,1,263,78,1,1,15,1,602,3
"Waitaki","Waimate","Waimate Silver Band Hall, 135 High Street","Regular",0,5,0,3,0,41,0,278,0,1,248,81,0,1,6,2,666,9
"Waitaki","Wanaka","Presbyterian Community Church Centre, 91 Tenby Street","Regular",1,1,1,1,0,79,0,167,0,2,429,27,0,0,32,1,741,3
"Waitaki","Wanaka","Wanaka Primary School Hall, 7 Ironside Drive","Regular",4,4,2,0,0,85,0,226,0,1,505,34,0,0,61,1,923,0
"Waitaki","Weston","Weston Primary School, 1 Charles Street","Regular",1,1,2,1,0,10,0,137,0,1,287,33,0,0,8,0,481,0
"Waitaki","Woodbury","Woodbury School, 559 Woodbury Road","Regular",2,0,0,1,0,16,0,34,0,0,117,14,0,1,3,0,188,0
"Waitaki",NA,"Overseas Special Votes Including Defence Force - Waitaki","Special",5,0,0,1,0,87,0,215,0,1,295,22,1,0,33,0,660,2
"Waitaki",NA,"Special Votes BEFORE Polling Day - Waitaki","Special",3,6,9,2,0,157,0,678,1,4,1058,109,1,3,102,3,2136,8
"Waitaki",NA,"Special Votes ON Polling Day - Waitaki","Special",4,10,13,6,1,111,0,599,0,9,1019,123,1,3,74,2,1975,5
"Waitaki",NA,"Votes Allowed for Party Only - Waitaki","Special",0,5,1,2,1,41,0,126,0,4,146,27,0,1,19,1,374,2
"Waitaki",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,0
"Wellington Central","Brooklyn","Brooklyn Community Centre, 18 Harrison Street","Advance",3,2,1,1,0,203,0,370,0,5,307,31,0,0,45,1,969,1
"Wellington Central","Johnsonville","Johnsonville Community Centre, 3 Frankmoore Avenue (opposite Countdown)","Advance",0,0,0,0,0,2,0,3,0,0,5,0,0,0,1,1,12,0
"Wellington Central","Johnsonville","Johnsonville Shopping Centre, Shop 15b (next to Wendy's), 16 Broderick Road","Advance",0,1,0,0,0,13,1,55,0,2,90,6,0,0,6,0,174,0
"Wellington Central","Karori","Karori Community Centre Youth Centre, 7 Beauchamp Street","Advance",17,3,1,3,0,341,0,909,1,7,1000,95,1,1,81,2,2462,9
"Wellington Central","Kelburn","Victoria University Hub, Level 1, Kelburn Parade","Advance",25,2,3,0,1,989,4,981,0,19,389,35,0,1,171,2,2622,0
"Wellington Central","Kilbirnie","Kilbirnie/Lyall Bay Community Centre, 56-58 Bay Road","Advance",0,0,0,0,0,3,0,16,0,0,18,3,0,0,1,0,41,0
"Wellington Central","Kilbirnie","Ruth Gotlieb Library, 101 Kilbirnie Crescent","Advance",0,0,0,0,0,13,0,34,0,1,38,1,0,0,6,0,93,0
"Wellington Central","Lower Hutt","Queensgate Shopping Centre, Level 1, next to Cotton On Kids, Queens Drive","Advance",3,0,0,0,0,22,0,41,1,0,43,3,0,0,5,0,118,0
"Wellington Central","Martinborough","20 Jellicoe Street, next to Scotty's Meats","Advance",0,0,0,0,0,1,0,3,0,0,3,0,0,0,1,0,8,0
"Wellington Central","Miramar","Miramar Public Library, 68 Miramar Avenue","Advance",0,0,0,0,0,19,0,22,0,0,22,3,0,0,8,0,74,0
"Wellington Central","Mt Cook","Massey University Pyramid, Wallace Street","Advance",2,1,0,0,0,203,0,251,0,4,73,6,0,0,40,0,580,0
"Wellington Central","Newtown","Newtown Community Hall, 71 Daniell Street","Advance",0,1,0,0,0,4,0,16,0,0,3,1,0,0,2,0,27,0
"Wellington Central","Newtown","Newtown Public Library, 13 Constable Street","Advance",0,0,0,0,0,59,0,97,0,3,33,8,0,0,13,0,213,1
"Wellington Central","Newtown","Wellington Hospital - Entrance Atrium, Riddiford Street","Advance",2,0,0,0,0,31,0,76,0,1,70,3,0,1,12,0,196,1
"Wellington Central","Ngaio","Cummings Park Library, 1a Ottawa Road","Advance",0,0,0,0,0,10,0,54,0,0,35,2,0,0,7,0,108,0
"Wellington Central","Rongotai","Wellington International Airport, International Departure Lounge, Stewart Duff Drive","Advance",1,0,0,0,0,6,0,15,0,0,20,2,0,0,2,0,46,0
"Wellington Central","Thorndon","Westpac Stadium, Concourse Level Functions Entry Foyer, 105 Waterloo Quay","Advance",0,1,0,0,0,7,0,21,0,0,25,0,0,0,2,0,56,0
"Wellington Central","Wadestown","Wadestown Library, corner Moorhouse Street & Lennel Road","Advance",3,0,0,0,0,25,0,74,0,0,87,3,0,0,7,0,199,0
"Wellington Central","Wellington City","Asteron Centre Foyer, 55 Featherston Street","Advance",25,0,0,1,0,517,0,991,0,15,936,53,1,0,191,2,2732,1
"Wellington Central","Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street","Advance",40,7,2,3,0,1384,0,2003,3,28,1687,117,2,1,304,5,5586,10
"Wellington Central","Wellington City","Hospital & Rest Homes Team - Taken in Wellington Central","Advance",0,0,0,0,0,16,0,51,0,1,65,7,1,0,1,1,143,2
"Wellington Central","Wellington City","Hospitals Team - Taken in Rongotai","Advance",0,1,0,1,0,7,0,27,0,0,17,2,0,0,2,0,57,0
"Wellington Central","Berhampore","South Wellington Intermediate School Hall, 165 Rintoul Street","Regular",0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,7,0
"Wellington Central","Brooklyn","Brooklyn Community Centre, 18 Harrison Street","Regular",2,0,0,0,0,140,2,338,0,0,262,21,1,0,45,0,811,3
"Wellington Central","Brooklyn","Brooklyn School Hall, 58 Washington Avenue","Regular",2,1,0,0,0,60,0,157,0,1,120,4,0,0,17,1,363,0
"Wellington Central","Hataitai","Garage, 38 Upoko Road","Regular",0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,7,0
"Wellington Central","Hataitai","Hataitai School Hall, corner Arawa, Hataitai & Hohiria Roads","Regular",0,0,1,0,0,3,0,4,0,0,4,1,0,0,1,0,14,0
"Wellington Central","Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade","Regular",0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0
"Wellington Central","Johnsonville","Broderick Road Chapel, 17 Broderick Road","Regular",1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,8,0
"Wellington Central","Johnsonville","Johnsonville Shopping Centre, Shop 15b (next to Wendy's), 16 Broderick Road","Regular",0,0,0,0,0,1,0,4,0,1,9,1,0,0,0,0,16,0
"Wellington Central","Johnsonville","Onslow College, Burma Road","Regular",0,0,0,0,0,2,0,4,0,0,3,0,0,0,0,0,9,0
"Wellington Central","Karori","Karori Baptist Church, 161-163 Karori Road","Regular",5,0,0,1,0,77,0,252,1,5,318,21,0,0,38,0,718,1
"Wellington Central","Karori","Karori Normal School, 2 Donald Street","Regular",6,0,0,0,1,106,1,272,0,4,483,29,1,0,36,1,940,2
"Wellington Central","Karori","Karori Playcentre, 64 Campbell Street","Regular",2,1,0,0,0,98,0,188,0,6,233,17,0,0,22,0,567,0
"Wellington Central","Karori","Karori West Normal School Hall, 7-21 Allington Road","Regular",1,3,0,0,0,97,0,328,3,2,278,30,0,0,25,0,767,0
"Wellington Central","Karori","St Teresa's Parish Hall, 301 Karori Road","Regular",3,1,0,0,0,70,0,295,0,5,347,21,0,0,32,2,776,2
"Wellington Central","Karori","Sunshine Kindergarten, 21a Sunshine Avenue","Regular",0,0,0,2,0,52,0,172,0,0,121,4,0,0,23,0,374,1
"Wellington Central","Kelburn","Kelburn Normal School, Ngaio Block, 16 Kowhai Road","Regular",21,1,0,0,0,178,0,312,1,4,339,15,0,0,40,0,911,0
"Wellington Central","Kelburn","Victoria University Hub, Level 1, Kelburn Parade","Regular",4,0,0,1,0,87,0,106,0,3,80,6,0,0,31,0,318,2
"Wellington Central","Kilbirnie","Evans Bay Intermediate School Hall, 14 Kemp Street","Regular",0,0,0,0,0,2,0,10,0,0,2,0,0,0,1,0,15,0
"Wellington Central","Kilbirnie","St Patrick's College Staff Room, corner Evans Bay Parade & Cobham Drive","Regular",0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,10,0
"Wellington Central","Kingston","Capital Montessori School, Kahikatea Room, 14 Camrose Grove","Regular",0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,7,0
"Wellington Central","Makara","Makara Model School, 399 Makara Road","Regular",2,0,0,0,0,4,0,31,0,0,86,8,0,0,3,0,134,1
"Wellington Central","Martinborough","Martinborough School Hall, 14 Dublin Street","Regular",0,0,0,0,0,1,0,8,0,0,6,0,0,0,1,0,16,0
"Wellington Central","Miramar","Miramar and Maupuia Community Centre, 23 Chelsea Street","Regular",0,0,0,0,0,1,0,10,0,1,2,0,0,0,0,0,14,0
"Wellington Central","Mornington","Ridgway School Hall, 120 Mornington Road","Regular",0,0,0,0,0,3,0,6,0,0,6,0,0,0,0,0,15,0
"Wellington Central","Mt Cook","Lifepoint Church, 2nd Floor, 61 Hopper Street","Regular",1,0,0,1,0,25,0,72,0,2,39,6,0,0,10,0,156,1
"Wellington Central","Mt Cook","Mount Cook School, 160 Tory Street","Regular",3,1,0,0,0,85,0,158,0,3,142,9,0,1,17,0,419,1
"Wellington Central","Mt Cook","St Paul's Lutheran Church, 12 King Street","Regular",2,0,0,1,0,16,0,30,0,1,31,7,0,0,7,0,95,0
"Wellington Central","Mt Cook","Wellington High School, 249 Taranaki Street","Regular",0,0,0,1,0,69,0,122,0,4,67,4,0,0,22,0,289,1
"Wellington Central","Mt Victoria","Clyde Quay School Hall, 27 Elizabeth Street","Regular",8,1,0,1,0,214,0,369,0,3,323,38,0,0,55,0,1012,3
"Wellington Central","Mt Victoria","St Joseph's Church, Bill Pearce Room, 150 Brougham Street","Regular",3,0,0,0,0,34,0,72,0,2,48,10,0,0,13,0,182,0
"Wellington Central","Newtown","Newtown Community Hall, 71 Daniell Street","Regular",0,0,0,0,0,3,0,20,0,0,2,0,0,0,1,0,26,0
"Wellington Central","Newtown","Newtown Park Stadium, Function Room, Daniell Street or Mansfield Street entrances","Regular",0,0,0,0,0,3,0,7,0,0,2,1,0,0,1,0,14,0
"Wellington Central","Newtown","Newtown School Hall, corner Riddiford & Mein Streets","Regular",1,0,0,1,0,16,0,44,0,1,16,1,0,0,5,0,85,0
"Wellington Central","Newtown","Te Whaea: National Dance and Drama Centre, 11 Hutchison Road","Regular",0,0,1,0,0,23,0,44,0,0,28,1,0,0,6,0,103,0
"Wellington Central","Newtown","Wellington Hospital, Te Ao Marama Building Sports Complex, Riddiford Street (main entrance)","Regular",0,0,0,0,0,8,0,16,0,0,11,1,0,0,1,0,37,0
"Wellington Central","Ngaio","Ngaio Town Hall, 1 Ottawa Road","Regular",1,0,0,0,0,3,0,3,0,1,14,0,0,0,0,0,22,0
"Wellington Central","Northland","Northland School, 14 Harbour View Road","Regular",1,0,0,0,0,92,0,213,0,2,154,17,1,2,23,0,505,0
"Wellington Central","Northland","St Anne's Church Hall, corner Northland & Randwick Roads","Regular",3,0,0,0,0,100,0,153,0,1,111,6,0,0,32,0,406,0
"Wellington Central","Owhiro Bay","Owhiro Bay School Hall, 96 Happy Valley Road","Regular",1,0,1,0,0,8,0,13,0,0,6,0,0,0,0,0,29,0
"Wellington Central","Rongotai","Rongotai College, Renner Hall, 170 Coutts Street","Regular",0,0,0,0,0,5,0,4,0,0,5,1,0,0,1,0,16,0
"Wellington Central","Roseneath","Roseneath School Hall, 13 Maida Vale Road","Regular",1,0,0,0,0,3,0,12,0,0,23,2,0,0,4,0,45,1
"Wellington Central","Thorndon","St Mary's College Hall, 15 Guildford Terrace","Regular",2,0,0,0,0,34,0,73,0,2,89,7,0,0,17,0,224,0
"Wellington Central","Thorndon","Thorndon School Hall, 26 Murphy Street","Regular",4,2,0,0,0,61,0,158,0,6,197,8,0,0,19,0,455,1
"Wellington Central","Thorndon","Wellington Bridge Club, 17 Tinakori Road","Regular",3,0,0,0,0,51,0,130,0,1,139,9,0,0,21,0,354,0
"Wellington Central","Wadestown","St Luke's Centre, 34 Pitt Street (corner Wadestown Road)","Regular",0,0,0,0,0,3,0,8,0,0,7,0,0,0,4,0,22,0
"Wellington Central","Waikanae Beach","Waikanae Beach Community Hall, 22A Rauparaha Street","Regular",0,0,0,0,0,1,0,6,0,0,14,1,0,0,0,0,22,0
"Wellington Central","Wellington City","Aro Valley Community Centre, 48 Aro Street","Regular",18,2,0,1,0,370,0,388,1,2,151,21,1,0,61,0,1016,3
"Wellington Central","Wellington City","Central Park Flats Community Room, 21 Brooklyn Road","Regular",0,0,0,0,1,9,0,76,0,0,34,9,0,0,2,0,131,5
"Wellington Central","Wellington City","Chaffers Dock Atrium, 18 Herd Street","Regular",5,0,0,0,0,68,0,140,0,0,242,6,0,0,26,0,487,0
"Wellington Central","Wellington City","St Andrew's Centre, Conference Room 2, 30 The Terrace","Regular",5,0,0,0,0,47,0,95,0,4,117,3,0,0,16,0,287,0
"Wellington Central","Wellington City","St John's Church Conference Centre, corner Dixon & Willis Streets","Regular",0,3,0,1,0,98,0,142,0,4,135,14,0,0,32,1,430,0
"Wellington Central","Wellington City","Wellington Central Library Meeting Room, Mezzanine Floor, 65 Victoria Street","Regular",7,0,0,0,0,176,0,325,0,4,275,20,0,0,67,0,874,1
"Wellington Central","Wellington City","West Plaza Hotel, Meeting Room One, 110 Wakefield Street","Regular",2,1,0,0,0,56,0,124,0,2,121,8,0,1,21,0,336,2
"Wellington Central","Wilton","Cardinal McKeefry School Hall, 66 Albemarle Road","Regular",1,0,1,2,0,16,0,61,1,1,72,7,0,1,10,0,173,0
"Wellington Central","Wilton","Otari School Hall, 166 Wilton Road","Regular",1,0,0,0,0,52,0,105,0,1,64,4,0,0,11,0,238,0
"Wellington Central",NA,"Overseas Special Votes Including Defence Force - Wellington Central","Special",33,3,0,2,1,998,0,1655,0,15,807,34,0,0,178,1,3727,2
"Wellington Central",NA,"Special Votes BEFORE Polling Day - Wellington Central","Special",35,12,1,1,0,1014,0,1751,0,22,1082,88,0,1,343,4,4354,8
"Wellington Central",NA,"Special Votes ON Polling Day - Wellington Central","Special",16,4,1,4,2,480,1,993,0,20,765,55,1,1,230,3,2576,5
"Wellington Central",NA,"Votes Allowed for Party Only - Wellington Central","Special",3,0,0,0,0,94,0,283,2,3,142,15,0,0,54,1,597,1
"Wellington Central",NA,"Voting places where less than 6 votes were taken","Special",0,0,0,0,0,1,0,5,0,0,3,0,0,0,1,0,10,0
"West Coast-Tasman",NA,"Central Mobile Team","Advance",0,0,1,1,0,2,0,20,0,0,173,11,1,0,2,0,211,1
"West Coast-Tasman",NA,"Hospital & Rest Homes Team - Taken in West Coast-Tasman","Advance",1,0,1,0,1,8,0,133,0,0,76,28,0,0,0,1,249,3
"West Coast-Tasman",NA,"Northern Mobile Team","Advance",0,0,1,0,0,10,0,23,0,0,76,8,0,0,0,0,118,1
"West Coast-Tasman",NA,"Southern Mobile Team","Advance",0,0,0,2,0,0,0,13,0,0,34,3,0,0,1,0,53,0
"West Coast-Tasman","Greymouth","Trinity Centre, 195 Tainui Street","Advance",12,9,19,5,5,89,0,987,2,3,891,214,2,2,31,1,2272,15
"West Coast-Tasman","Hokitika","Hokitika Westland RSA, 24 Sewell Street","Advance",0,0,15,4,3,96,0,502,0,2,682,121,0,2,20,5,1452,5
"West Coast-Tasman","Motueka","Motueka Service Centre (Tasman District Council), 7 Hickmott Place","Advance",9,7,9,4,0,343,1,1288,0,9,1203,269,2,0,69,1,3214,14
"West Coast-Tasman","Nelson","Nelson City, 97 Bridge Street","Advance",0,0,0,2,0,41,0,78,0,1,75,13,0,1,15,1,227,1
"West Coast-Tasman","Nelson","NMIT, Room T301, Block T, 71 Nile Street","Advance",0,0,0,1,0,12,0,48,0,0,16,2,0,0,5,0,84,1
"West Coast-Tasman","Reefton","Reefton Community Centre, 52-54 Shiel Street","Advance",0,0,4,0,1,14,0,127,0,0,152,46,0,0,3,1,348,3
"West Coast-Tasman","Richmond","Richmond Library, 280 Queen Street","Advance",3,1,2,0,0,85,0,195,0,0,276,55,1,2,25,2,647,0
"West Coast-Tasman","Richmond","Richmond Mall, Queen Street (carpark entrance)","Advance",4,3,6,8,0,93,0,390,1,1,663,76,0,2,45,1,1293,5
"West Coast-Tasman","Richmond","Tasman District Council, 189 Queen Street","Advance",0,1,2,0,0,16,0,59,0,0,87,14,0,0,4,0,183,0
"West Coast-Tasman","Takaka","Takaka Service Centre (Tasman District Council), 78 Commercial Street","Advance",2,5,10,5,1,262,0,428,1,1,303,62,0,1,30,0,1111,4
"West Coast-Tasman","Westport","Solid Energy Centre, 55 Henley Street","Advance",7,7,6,4,1,66,0,822,0,3,421,159,2,2,24,0,1524,8
"West Coast-Tasman","Ahaura","Awahono School, 20 Napoleon Street","Regular",0,2,0,1,0,1,0,25,0,0,80,14,0,0,2,0,125,2
"West Coast-Tasman","Appleby","Appleby School, 19 Moutere Highway","Regular",1,1,1,0,0,19,0,75,0,2,174,13,0,0,12,0,298,0
"West Coast-Tasman","Arahura","Arahura Anglican Church Hall, Old School Road","Regular",0,0,2,0,0,6,0,19,0,0,19,10,0,0,1,0,57,0
"West Coast-Tasman","Barrytown","Barrytown School, Cargill Road","Regular",0,0,1,0,0,9,0,29,0,0,25,10,0,0,3,0,77,0
"West Coast-Tasman","Blackball","Blackball Paparoa Range School, Blackball Site, Chamberlain Street","Regular",1,3,1,0,0,5,0,61,0,0,28,19,0,0,2,0,120,1
"West Coast-Tasman","Brightwater","Brightwater School, 106 Ellis Street","Regular",0,0,0,0,0,17,0,60,0,0,151,20,0,2,8,0,258,2
"West Coast-Tasman","Bruce Bay","Bruce Bay Hall, State Highway 6","Regular",0,0,2,0,0,0,0,9,0,0,29,4,0,0,0,0,44,1
"West Coast-Tasman","Camerons","Bill Maher Hall, corner Pandora Avenue & Main South Road","Regular",0,2,1,0,0,7,0,41,0,0,56,26,0,0,2,1,136,0
"West Coast-Tasman","Carters Beach","Carters Beach Hall, Marine Parade","Regular",0,1,0,0,0,4,0,68,0,0,61,15,0,1,7,0,157,1
"West Coast-Tasman","Charleston","Geotech Office Boardroom, State Highway 6","Regular",2,0,1,0,0,10,0,33,0,0,36,6,0,0,2,0,90,0
"West Coast-Tasman","Cobden","Cobden School, 53 Fox Street","Regular",6,3,5,1,0,14,0,227,0,1,121,71,0,0,5,0,454,11
"West Coast-Tasman","Collingwood","Collingwood Memorial Hall, 9 Tasman Street","Regular",0,1,11,1,0,36,0,88,0,0,131,16,0,0,8,0,292,0
"West Coast-Tasman","Dobson","Dobson Paparoa Range School, Dobson, Herald Street","Regular",0,4,5,0,0,9,0,76,0,0,86,47,0,0,3,0,230,1
"West Coast-Tasman","Dovedale","Dovedale School, Dovedale Road","Regular",1,0,0,0,0,17,0,74,0,0,68,14,0,0,10,0,184,0
"West Coast-Tasman","Fox Glacier","Fox Glacier Community Centre, 45 Cook Flat Road","Regular",0,0,1,0,0,8,0,18,0,0,58,4,0,0,8,0,97,0
"West Coast-Tasman","Foxhill","Rutherford Memorial Hall, 658 Wakefield- Kohatu Highway","Regular",0,0,2,1,0,8,0,52,1,0,103,21,0,0,3,0,191,0
"West Coast-Tasman","Franz Josef","Franz Josef Medical Centre, Community Room, 97 Cron Street","Regular",0,1,1,0,0,14,0,36,0,0,65,13,1,0,4,0,135,0
"West Coast-Tasman","Golden Bay","Aorere Hall, Collingwood-Bainham Road","Regular",0,0,0,1,0,10,0,12,0,0,30,5,0,0,2,0,60,0
"West Coast-Tasman","Greymouth","Blaketown School, 90 Blake Street","Regular",3,2,2,0,0,9,0,135,0,0,82,52,0,0,1,0,286,2
"West Coast-Tasman","Greymouth","Greymouth Main School, 12 Joyce Crescent","Regular",2,0,3,2,0,5,0,101,0,2,114,27,0,0,3,0,259,0
"West Coast-Tasman","Greymouth","Grey United Tennis Club, Shakespeare Street","Regular",2,3,4,0,0,8,0,141,0,3,170,38,1,0,7,0,377,0
"West Coast-Tasman","Greymouth","Karoro School, 77 Main South Road","Regular",4,1,5,0,0,6,0,83,0,0,134,22,1,0,4,0,260,2
"West Coast-Tasman","Greymouth","Trinity Centre, 195 Tainui Street","Regular",6,5,5,2,0,20,0,180,0,1,205,63,0,0,15,1,503,2
"West Coast-Tasman","Haast","Haast Rescue Centre, Pauareka Road","Regular",0,0,2,0,0,4,0,9,0,0,41,2,0,0,1,0,59,0
"West Coast-Tasman","Haast","Haast School, Hannahs Clearing","Regular",0,0,0,0,0,2,0,5,0,0,39,9,0,0,0,0,55,1
"West Coast-Tasman","Hari Hari","South Westland Area School, 92 Wanganui Flat Road","Regular",1,0,8,0,0,5,0,31,0,0,99,16,0,0,3,0,163,1
"West Coast-Tasman","Hokitika","Church of Christ Hall, corner Sale & Stafford Streets","Regular",0,0,2,0,0,9,0,97,0,0,167,35,0,2,2,0,314,0
"West Coast-Tasman","Hokitika","Kokatahi-Kowhitirangi School, 35 Upper Kokatahi Road","Regular",1,0,3,1,0,0,0,15,0,0,63,5,0,0,0,0,88,1
"West Coast-Tasman","Hokitika","St Mary's Primary School Hall, 87 Sewell Street","Regular",2,3,8,1,0,28,0,161,0,0,190,51,1,0,12,1,458,2
"West Coast-Tasman","Hokitika","Westland High School, 140 Hampden Street","Regular",6,1,4,0,0,14,0,125,0,2,142,32,0,0,8,0,334,3
"West Coast-Tasman","Hope","Ranzau School, 111 Ranzau Road","Regular",0,0,0,0,0,1,0,9,0,0,10,3,0,0,1,0,24,0
"West Coast-Tasman","Ikamatua","Ikamatua Fire Station, Main Road","Regular",1,1,2,0,0,0,0,17,0,0,101,18,0,0,1,0,141,0
"West Coast-Tasman","Inangahua Junction","Inangahua Junction School, 122 State Highway 6","Regular",0,0,2,0,0,6,0,6,0,0,22,5,0,0,1,0,42,0
"West Coast-Tasman","Kaiata","Kaiata Hall, 12 Golf Links Road","Regular",2,0,1,2,0,1,0,49,0,0,43,15,1,0,2,0,116,0
"West Coast-Tasman","Kaiteriteri","Kaiteriteri Mini Golf Office, Inlet Road","Regular",0,1,0,0,0,7,0,27,0,0,55,2,0,0,2,0,94,0
"West Coast-Tasman","Kaniere","Kaniere School, 16 Camp Street","Regular",0,1,1,0,0,6,0,33,0,0,81,16,0,0,1,0,139,0
"West Coast-Tasman","Karamea","Karamea Area School, 105 Waverley Street","Regular",1,1,6,1,0,26,0,70,0,0,113,29,0,0,5,0,252,0
"West Coast-Tasman","Kowhitirangi","Kowhitirangi Hall, Kaniere-Kowhitirangi Road","Regular",3,0,1,1,0,2,0,9,0,0,58,12,0,0,1,0,87,0
"West Coast-Tasman","Kumara","Kumara School, 68 Fifth Street","Regular",1,1,4,0,0,5,0,75,0,0,71,25,0,1,4,0,187,1
"West Coast-Tasman","Little Wanganui","Little Wanganui Hall, 3288 Karamea Highway","Regular",0,1,3,0,0,6,0,18,0,1,43,8,0,0,2,0,82,2
"West Coast-Tasman","Lower Moutere","Lower Moutere School Hall, 8 School Road","Regular",1,1,1,1,0,26,0,110,0,1,144,20,0,1,14,0,320,1
"West Coast-Tasman","Mapua","Mapua School, 4 Stafford Drive","Regular",4,1,5,2,0,117,0,323,0,8,448,50,0,3,36,1,998,3
"West Coast-Tasman","Marahau","Marahau Fire Station Hall, Sandy Bay-Marahau Road","Regular",0,1,1,0,0,24,0,46,0,0,30,8,0,0,5,0,115,0
