Electorate,Place,Address,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
"Rangitata","Ashburton","Walnut Ave Pavillion, 66 Walnut Avenue",70,1,1,8,0,197,1,266,17,16,2,0,0,0,0,11,0,590,5
"Rangitata","Carew","Carew Hall, Corner Ealing Montalto & Trevors Roads",26,1,0,0,0,15,0,60,6,2,0,0,0,1,0,2,0,113,0
"Rangitata","Chertsey","Chertsey Primary School Library, 83 High Street",12,1,1,1,0,22,0,86,4,6,0,0,0,0,0,0,0,133,0
"Rangitata","Clandeboye","Clandeboye Old School, 1 Kotuku Place",13,3,0,0,0,10,0,31,0,3,0,0,0,0,0,0,0,60,0
"Rangitata","Dorie","Dorie School, 103 Dorie School Road",16,0,1,0,0,24,0,54,0,0,0,0,0,0,0,0,0,95,0
"Rangitata","Fairton","Fairton School, 14 Fairfield Road",19,2,0,1,0,38,0,64,4,4,0,0,0,0,0,0,0,132,3
"Rangitata","Geraldine","Geraldine Central, 1A Talbot Street",1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,10,0
"Rangitata","Geraldine","Geraldine Primary School Hall, 73 Wilson Street",5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0
"Rangitata","Hinds","Hinds School, 54 Reed Street",31,0,0,4,0,57,0,103,1,3,0,1,0,0,0,7,0,207,1
"Rangitata","Lagmhor","Lagmhor Site, Ashburton Borough School, 770 Tinwald Westerfield Mayfield Road",15,0,0,1,0,5,0,68,0,0,0,0,0,0,0,2,0,91,1
"Rangitata","Lauriston","Lauriston Soldiers’ War Memorial Hall, Coleridge Street",8,0,0,1,0,21,0,67,1,3,0,0,0,0,0,2,0,103,0
"Rangitata","Lowcliffe","Lowcliffe/Coldstream Hall, 9 Trig Pole Road",7,0,0,0,0,12,0,49,0,2,0,0,0,0,0,0,0,70,0
"Rangitata","Mayfield","Mayfield School, 14 Lismore-Mayfield Road",44,1,1,1,0,27,2,127,4,1,1,0,0,0,0,2,0,211,0
"Rangitata","Methven","Mt Hutt College Hall, Corner Main & McDonald Streets",24,0,1,5,0,43,0,100,1,1,0,0,0,0,0,2,0,177,2
"Rangitata","Methven","Mt Hutt Memorial Hall, 160 Main Street",59,4,1,12,0,103,1,179,3,8,2,0,0,0,0,3,0,375,2
"Rangitata","Mt Somers","Mt Somers Springburn School, Ashburton Gorge Road",37,0,0,4,0,46,0,95,10,5,2,0,0,0,0,2,0,201,0
"Rangitata","Orari","Orari Coronation Hall, 8 MacDonald Street",11,1,0,3,0,52,0,42,6,5,0,1,0,0,0,0,0,121,1
"Rangitata","Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",53,2,0,8,0,162,1,128,4,12,3,0,0,1,0,1,0,375,1
"Rangitata","Rakaia","Rakaia Community Centre, Corner Elizabeth Avenue & Mackie Street",61,9,3,3,0,182,0,186,9,13,0,1,0,0,0,7,0,474,4
"Rangitata","Seadown","Seadown Hall, 729 Seadown Road",9,2,0,1,0,30,0,55,1,7,2,0,0,1,0,2,0,110,1
"Rangitata","Temuka","Opihi College, 83 Richard Pearse Drive",22,0,0,6,0,148,1,55,3,9,0,1,0,0,0,3,0,248,0
"Rangitata","Temuka","St John Ambulance Rooms, 47 King Street",45,1,4,8,0,171,2,102,7,7,2,0,0,0,0,0,0,349,4
"Rangitata","Temuka","Temuka Primary School, 9 Hayhurst Street",17,1,1,3,0,96,0,41,2,7,0,0,0,0,0,1,0,169,1
"Rangitata","Timaru","Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",15,1,3,5,0,123,1,40,4,2,2,0,0,0,0,3,0,199,0
"Rangitata","Timaru","Bluestone School, 46 Raymond Street",8,0,1,5,0,120,0,46,6,5,2,1,0,0,0,3,0,197,2
"Rangitata","Timaru","Church Street Bible Chapel, 213 Church Street (corner Avenue Road)",22,4,0,11,0,129,0,66,11,10,0,1,0,0,0,0,1,255,0
"Rangitata","Timaru","Craighead Diocesan School Gymnasium, 1 Wrights Avenue",47,3,0,15,0,173,2,102,13,10,1,0,1,0,0,4,0,371,3
"Rangitata","Timaru","Gleniti School, 22 Heath Street",24,1,0,9,0,123,0,111,5,8,0,2,1,0,0,4,0,288,0
"Rangitata","Timaru","Grantlea Downs School, 65 Grants Road",3,2,0,2,0,65,0,29,5,2,1,0,1,0,0,0,0,110,0
"Rangitata","Timaru","Methodist Church Hall, Corner North Street & Woodlands Road",14,1,2,10,0,152,0,50,11,15,1,1,0,0,0,1,0,258,1
"Rangitata","Timaru","Oceanview Heights School, 241 Selwyn Street",18,1,0,9,0,128,0,33,3,4,0,1,0,0,0,3,0,200,2
"Rangitata","Timaru","South School, 44 Queen Street",31,3,1,15,0,188,1,53,9,8,2,0,1,0,0,2,0,314,4
"Rangitata","Timaru","St Stephen's Church Hall, 349 Wai-iti Road",31,2,0,8,0,141,0,90,4,5,0,0,0,0,0,1,0,282,1
"Rangitata","Timaru","The Southern Trust Events Centre, upstairs room, 70 Morgans Road",20,2,0,12,0,126,1,69,15,6,0,1,0,0,0,2,0,254,3
"Rangitata","Timaru","Timaru Central (old National Bank Building), 15 Church Street",19,6,1,11,0,107,0,55,4,5,0,0,0,0,0,5,0,213,1
"Rangitata","Timaru","Timaru Girls High School, Corner Hassall & Cain Streets",7,3,1,11,0,132,0,50,5,4,0,1,0,0,0,1,0,215,1
"Rangitata","Timaru","Timaru Indoor Bowls Stadium, 20 Ranui Avenue (opposite Northtown Mall)",23,4,3,7,0,157,0,68,9,6,1,0,0,0,0,3,0,281,2
"Rangitata","Timaru","Waimataitai School Hall, 25 Trafalgar Street",20,2,1,13,0,117,0,47,6,12,1,0,0,0,0,2,0,221,0
"Rangitata","Timaru","Washdyke Central, 144 Hilton Highway",42,2,2,8,0,105,0,107,6,7,3,0,0,0,0,1,0,283,3
"Rangitata","Wakanui","Wakanui Early Settlers Community Hall, Corner Beach Road East & Wakanui School Roads",24,0,0,0,0,23,0,58,2,2,0,0,0,0,0,2,0,111,1
"Rangitata","Willowby","Willowby Hall, 471 Longbeach Road",32,1,2,1,0,28,0,73,3,3,0,0,0,0,0,1,0,144,2
"Rangitata","Winchester","Winchester Rural School, 14 Rise Road",20,1,2,3,0,48,0,54,2,5,0,0,0,0,0,0,0,135,0
"Rangitata","Winchmore","Winchmore Hall, 935 State Highway 77",11,0,0,0,0,6,0,61,0,6,0,0,0,0,0,0,0,84,0
"Rangitīkei","Aokautere","Aokautere School Hall, 169 Fitzherbert East Road",18,1,0,5,0,40,0,51,0,2,0,0,0,0,0,3,0,120,0
"Rangitīkei","Āpiti","Āpiti School, 11 Bryce Street",18,0,1,2,0,24,0,53,3,1,0,0,0,0,0,2,0,104,0
"Rangitīkei","Ashhurst","River Church, 131 Cambridge Avenue",34,8,0,16,0,106,1,85,7,13,0,0,1,0,0,3,0,274,0
"Rangitīkei","Ashhurst","Village Valley Community Centre, Corner Winchester & Guildford Streets",49,1,1,19,0,130,0,82,13,17,0,1,0,0,0,1,0,314,0
"Rangitīkei","Awahou North","Awahou School, 518 Pohangina Valley East Road",7,2,0,10,0,41,0,32,1,3,0,0,0,0,0,0,1,97,0
"Rangitīkei","Awahuri","Awahuri Hall, Rural No 1623, State Highway 3",32,0,0,5,0,67,0,69,0,3,0,0,0,0,0,0,0,176,2
"Rangitīkei","Bulls","Bulls Scout & Guide Hall, 26 Wilson Street",30,3,0,4,0,75,1,76,0,14,0,1,0,0,0,9,0,213,2
"Rangitīkei","Bulls","Clifton School, 3 Clifton Street",46,3,0,8,0,138,4,102,10,18,0,1,0,0,0,11,0,341,1
"Rangitīkei","Bulls","The Father's House, 28 Criterion Street",7,5,0,5,0,47,2,24,7,6,1,3,0,0,0,3,0,110,1
"Rangitīkei","Bunnythorpe","Bunnythorpe School, 5 Baring Street",29,2,0,7,0,140,0,100,9,19,1,1,0,0,0,2,0,310,4
"Rangitīkei","Cheltenham","Te Kura ā iwi o Ngāti Kauwhata, Cheltenham-Hunterville Highway",12,0,0,2,0,19,0,36,5,2,0,0,0,0,0,1,0,77,0
"Rangitīkei","Colyton","Colyton School, 421 Colyton Road",51,1,0,11,0,57,0,122,3,11,0,0,2,0,0,6,0,264,0
"Rangitīkei","Feilding","Feilding Civic Centre, 84 Aorangi St",99,11,6,24,0,300,4,192,24,26,0,2,0,0,0,16,0,704,1
"Rangitīkei","Feilding","Feilding Intermediate School, 95 East Street",35,1,2,14,0,135,1,97,4,8,1,0,0,0,0,3,0,301,2
"Rangitīkei","Feilding","Lytton Street School, Corner Lytton & Monmouth Streets",67,3,1,12,1,197,2,111,4,15,0,0,0,0,0,11,0,424,1
"Rangitīkei","Feilding","Manchester Street School, 160 Manchester Street",71,8,0,21,0,234,3,188,13,21,0,3,0,2,0,9,0,573,2
"Rangitīkei","Feilding","North Street School, 52 North Street",35,5,2,12,0,171,0,98,5,19,1,2,0,1,0,8,0,359,0
"Rangitīkei","Feilding","St Brigids Community Hall, 55 Derby Street",21,0,0,6,0,91,0,63,4,9,0,1,0,0,0,5,0,200,5
"Rangitīkei","Fordell","Fordell Community Hall, Station Road",5,1,0,0,0,5,0,13,0,0,0,0,0,0,0,1,0,25,0
"Rangitīkei","Foxton","Foxton Primary School Hall, 5 Park Street",2,1,0,0,0,6,0,3,2,1,0,0,0,0,0,1,0,16,0
"Rangitīkei","Glen Oroua","Glen Oroua School, 200 Sansons Road",21,1,0,11,0,51,1,114,0,6,0,0,0,0,0,0,0,205,0
"Rangitīkei","Halcombe","Halcombe Primary School, Corner Willoughby & Monteith Streets",58,3,1,3,0,101,0,125,4,4,0,0,0,0,0,7,0,306,0
"Rangitīkei","Halcombe","Stanway Public Hall, 1901 Makino Road",20,0,0,1,0,21,0,50,0,3,0,0,0,0,0,1,0,96,0
"Rangitīkei","Himatangi Beach","Himatangi Community Hall, 4 Koputara Road",17,1,1,6,0,115,1,53,2,28,0,0,2,0,0,1,0,227,1
"Rangitīkei","Hiwinui","Hiwinui School, 198 Watershed Road",37,2,0,2,0,64,0,79,2,4,0,0,0,0,0,3,0,193,0
"Rangitīkei","Hokowhitu","Hokowhitu School Hall, 227 Albert Street",4,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,13,0
"Rangitīkei","Hokowhitu","Ryder-Cheshire Centre, 114 Te Awe Awe Street",1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,6,0
"Rangitīkei","Hokowhitu","St Alban's Church, 339 Albert Street",0,1,0,0,0,4,0,9,0,0,0,1,0,0,0,0,0,15,0
"Rangitīkei","Hunterville","Hunterville Consolidated School, 33 Bruce Street",47,1,0,3,1,63,0,112,6,13,0,0,0,0,1,3,0,250,2
"Rangitīkei","Kairanga","Kairanga Community Centre, 1103 Kairanga Bunnythorpe Road",32,2,0,8,0,54,1,118,0,10,0,0,0,0,0,2,0,227,2
"Rangitīkei","Kaitieke","Kaitieke School Activities Room, 1415 Kaitieke Road",7,0,0,1,0,13,0,23,0,1,1,0,0,0,0,0,0,46,0
"Rangitīkei","Kakahi","Kakahi Town Hall, 397 Waitea Branch Road",0,1,0,0,0,19,0,12,0,1,0,0,0,0,0,1,0,34,0
"Rangitīkei","Kelvin Grove","Cornerstone Christian School, Administration Building, 119 Mihaere Drive",4,0,0,2,0,20,0,22,4,2,0,0,0,0,0,1,0,55,0
"Rangitīkei","Kelvin Grove","Kelvin Grove Community Centre, 68 Kaimanawa Street",0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
"Rangitīkei","Kimbolton","Kimbolton School, 4 Henderson Street",26,0,1,9,0,52,0,76,0,5,0,0,1,0,0,0,0,170,1
"Rangitīkei","Kiwitea","Kiwitea Hall, Cnr Kimbolton Rd and Perry Line",20,1,0,9,0,43,1,88,3,3,0,1,0,0,0,1,0,170,0
"Rangitīkei","Kopane","Kopane School, Rongotea Road",11,1,0,2,0,42,0,74,3,8,0,0,0,0,0,0,0,141,0
"Rangitīkei","Linton","Country School, 77 Akers Road",13,0,0,5,0,27,0,34,3,3,1,0,0,0,0,2,0,88,0
"Rangitīkei","Linton","Linton Camp School, Puttick Road",10,1,0,2,0,41,0,23,2,3,0,0,0,0,0,4,0,86,0
"Rangitīkei","Longburn","Longburn Community Hall, Ngaire St",23,1,2,5,0,76,0,72,2,12,0,0,0,0,0,0,0,193,1
"Rangitīkei","Makirikiri South","South Makirikiri School, 945 Makirikiri Road",19,2,0,2,0,12,1,57,0,0,0,0,1,0,0,0,0,94,0
"Rangitīkei","Mangaweka","Mangaweka School, 4 Raumaewa Road",18,0,2,2,0,17,0,37,1,3,0,1,0,0,0,0,0,81,1
"Rangitīkei","Marton","James Cook School, 53 Mill Street",15,2,0,11,0,82,0,44,5,6,1,0,0,0,0,0,0,166,0
"Rangitīkei","Marton","Marton Junction School, 44-56 Alexandra Street",15,3,0,1,0,67,1,15,0,2,0,0,0,0,0,2,0,106,4
"Rangitīkei","Marton","Marton School, 20 Hereford Street",12,0,0,2,0,46,0,36,1,11,0,2,0,0,2,2,0,114,1
"Rangitīkei","Marton","St Andrew's Presbyterian Church Hall, 226 Broadway",55,4,2,11,0,168,2,138,8,17,0,9,0,0,0,1,0,415,5
"Rangitīkei","Mataroa","Mataroa School, 5696 Rongoiti Road",12,0,0,0,0,16,0,31,0,2,0,1,0,0,0,0,0,62,0
"Rangitīkei","Milson","Milson School Hall, 7 Rutland Place",1,1,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,19,0
"Rangitīkei","Milson","St Peter's College, 3 Holdsworth Avenue",5,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,17,0
"Rangitīkei","Moawhango","Moawhango School, 5337 Moawhango Valley Road",5,0,0,0,0,4,1,8,0,2,0,0,0,0,0,1,0,21,0
"Rangitīkei","National Park","National Park School Hall, 31 Carroll Street",10,4,0,7,0,56,0,32,6,4,0,2,0,0,0,3,0,124,0
"Rangitīkei","Newbury","Newbury School, 906 Rangitikei Line",24,1,1,2,0,62,0,95,0,6,0,0,0,0,0,1,0,192,0
"Rangitīkei","Ohakune","Ohakune Council Chambers, 37 Ayr St",13,4,0,9,0,50,0,25,0,4,0,0,0,0,0,3,0,108,0
"Rangitīkei","Ohakune","Ohakune Primary School Hall, 52 Arawa Street",9,1,0,8,0,35,1,39,0,1,0,0,0,0,0,2,0,96,0
"Rangitīkei","Ohakune","Te Pae Tata Community Hub, 43A Ruapehu Rd",7,0,0,0,0,8,0,8,1,0,0,0,0,0,0,0,0,24,0
"Rangitīkei","Ōhingaiti","Ōhingaiti Hall, corner State Highway 1 & Onslow Street",9,0,0,5,0,12,0,29,0,2,0,0,0,0,0,0,0,57,0
"Rangitīkei","Opiki","Opiki Public Hall, 926 Opiki Road (State Highway 56)",23,2,0,3,0,48,0,65,0,2,0,0,0,0,0,0,0,143,0
"Rangitīkei","Oroua Downs","Oroua Downs School, State Highway 1",30,1,1,2,0,26,0,49,0,4,0,0,2,0,0,2,0,117,0
"Rangitīkei","Ōwhango","Ōwhango School Resource Room, 19 Ohorere Street",15,0,0,5,0,38,0,75,0,6,0,0,0,0,0,1,0,140,2
"Rangitīkei","Palmerston North","AMP Building, 36 Broadway Avenue",3,2,1,0,0,16,0,4,0,1,0,0,0,0,0,0,0,27,1
"Rangitīkei","Palmerston North","Awapuni School Hall, 18 Rochester Street",1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,14,0
"Rangitīkei","Palmerston North","Central Normal School Hall, 201 Featherston Street",5,1,0,1,0,19,0,12,0,0,0,0,0,0,0,0,0,38,0
"Rangitīkei","Palmerston North","Cloverlea School Hall, 55 Herbert Avenue",3,2,0,0,0,7,0,5,0,0,0,0,0,0,0,1,0,18,0
"Rangitīkei","Palmerston North","Palmerston North Bridge Club, 3 Cook Street",1,0,0,4,0,7,0,2,0,0,0,0,0,0,0,0,0,14,0
"Rangitīkei","Palmerston North","Palmerston North Girls' High School, Huia Centre, 3 Huia Street",6,0,0,6,0,33,0,18,0,1,0,0,0,0,0,1,0,65,0
"Rangitīkei","Palmerston North","Public Hospital Education Centre Hall, Gate 12, 50 Ruahine Street",4,0,0,2,0,8,0,0,1,1,0,0,0,0,0,0,0,16,0
"Rangitīkei","Palmerston North","Summerhill Shopping Centre, Unit 2.8, 194 Ruapehu Drive",57,1,2,31,0,171,1,173,10,15,0,2,0,1,0,8,0,472,0
"Rangitīkei","Palmerston North","Te Manawa Museum, 326 Main Street",5,0,0,1,0,28,0,14,1,1,0,0,0,0,0,1,0,51,0
"Rangitīkei","Palmerston North","The Salvation Army Hall, 431 Church Street",1,2,0,1,0,4,0,4,1,0,0,0,0,0,0,1,0,14,1
"Rangitīkei","Pohangina","Pohangina Public Hall, 1273 Pohangina Road",19,0,0,15,0,47,1,37,7,4,1,1,0,0,0,2,0,134,0
"Rangitīkei","Raetihi","Raetihi Chambers, 44 Seddon St",10,8,0,4,0,69,4,48,9,10,1,1,0,1,0,2,0,167,0
"Rangitīkei","Rangiwahia","Rangiwahia Hall, 2527 Rangiwahia Road",3,1,0,2,0,11,0,49,0,1,0,0,0,0,0,0,0,67,0
"Rangitīkei","Rongotea","Rongotea Rec Centre, Wye Street",49,4,1,7,0,119,0,128,12,17,0,0,0,0,0,6,0,343,0
"Rangitīkei","Roslyn","Roslyn School Hall, 38 Kipling Street",1,0,0,0,0,6,0,10,0,2,0,0,0,0,0,0,0,19,0
"Rangitīkei","Sanson","Sanson Community Hall, Fagan Street",30,4,5,9,0,104,1,82,8,10,1,1,0,0,0,3,0,258,0
"Rangitīkei","Shannon","Shannon Memorial Hall, 8 Grey St",21,1,1,9,1,104,2,47,1,11,0,1,0,0,0,2,0,201,0
"Rangitīkei","Taihape","St Joseph's School Hall, 27 Rauma Road",3,1,0,0,0,8,0,17,0,1,0,0,0,0,0,1,0,31,0
"Rangitīkei","Taihape","Taihape Town Hall, 90 Hautapu Street",26,9,0,8,0,72,2,86,0,15,1,4,0,0,0,4,0,227,1
"Rangitīkei","Tangimoana","Tangimoana School, 19 Punga Street",17,0,1,7,0,85,1,25,1,6,0,0,0,0,0,1,0,144,3
"Rangitīkei","Taonui","Te Arakura Taonui Hall, 170 Waughs Road",13,2,0,2,0,26,1,48,1,9,0,0,0,0,0,2,0,104,0
"Rangitīkei","Taoroa","Taoroa School, 43 Pukeokahu Road",7,0,1,0,0,4,0,17,0,1,0,0,0,0,0,0,0,30,0
"Rangitīkei","Taringamotu","Ngakonui Valley School, Moa Room, 826 Taringamotu Road",6,0,0,0,0,6,0,21,0,1,0,0,0,0,0,0,2,36,0
"Rangitīkei","Taumarunui","Manunui School, Room 1, Rata Street",20,1,1,3,0,42,3,36,5,4,1,2,0,0,0,0,0,118,0
"Rangitīkei","Taumarunui","REAP Central King Country, 115 Hakiaha Street",7,4,0,3,0,50,0,40,0,10,1,0,0,0,0,1,0,116,0
"Rangitīkei","Taumarunui","Tarrangower School Library, 25 Manson Street",4,0,1,0,0,30,0,35,3,4,0,0,0,0,0,0,0,77,2
"Rangitīkei","Taumarunui","Taumarunui Primary School Hall, 2 Maata Street",17,2,0,6,0,51,0,41,2,9,1,0,0,0,0,0,0,129,0
"Rangitīkei","Taumarunui","Te Kura Kaupapa Māori O Taumarunui, 35 Makere Street",3,1,1,2,0,24,0,6,0,1,0,0,0,0,0,0,0,38,0
"Rangitīkei","Taumarunui","The Hall (opposite Catholic Church), 3 High Street",4,1,0,0,0,17,0,16,0,2,0,0,0,0,0,0,0,40,0
"Rangitīkei","Terrace End","Terrace End School Hall, 183-209 Ruahine Street",4,0,0,1,0,9,2,9,3,2,0,0,0,0,0,0,0,30,0
"Rangitīkei","Tokomaru","Tokomaru Hall, 761 Makerua Rd (SH57)",23,4,2,22,0,124,0,70,9,10,0,0,0,0,0,6,0,270,0
"Rangitīkei","Turakina","Turakina School, State Highway 3",25,0,0,6,0,57,1,58,9,9,0,0,0,0,0,0,0,165,0
"Rangitīkei","Turitea","Turitea School, 208 Old West Road",9,2,0,9,0,20,0,29,2,4,0,0,0,0,0,2,0,77,0
"Rangitīkei","Tutaenui","Tutaenui Public Hall, Corner Griffins Road & Jeffersons Line",18,0,0,4,0,16,0,65,1,7,0,0,0,0,0,0,0,111,0
"Rangitīkei","Waiouru","Waiouru Primary School, Ruapehu Road",9,1,0,3,0,48,3,19,3,4,1,0,0,0,0,1,0,92,0
"Rangitīkei","Waituna West","Waituna West School, 50 Waituna-Tapuae Road",26,1,0,0,0,20,0,45,11,1,1,0,0,0,0,1,0,106,0
"Rangitīkei","Whakarongo","Whakarongo Community Hall, 17 Stoney Creek Road",39,3,0,10,0,74,2,116,4,5,0,1,0,0,0,7,0,261,0
"Rangitīkei","Whangaehu","Whangaehu Community Hall, 19 Whangaehu Village Road",12,3,0,1,0,9,0,13,2,3,0,0,0,0,0,0,0,43,0
"Rangitīkei","Whangaehu","UCOL, Backhouse Building, A Block, 28 Taupo Quay",1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,1,0,12,0
"Remutaka","Avalon","Avalon School Hall, 10 Gordon Street",20,2,0,12,0,132,2,80,4,12,0,4,0,0,0,2,0,270,2
"Remutaka","Avalon","Naenae College Hall, 910 High Street",8,1,0,14,0,78,0,33,2,5,1,2,0,0,0,3,3,150,0
"Remutaka","Belmont","Belmont Hall, 711 Western Hutt Road",7,0,1,7,0,54,0,35,0,1,0,0,0,0,0,4,0,109,0
"Remutaka","Blue Mountains","Blue Mountains Progressive Association, 4 Avian Crescent",15,1,1,10,0,77,0,38,11,5,1,1,0,0,0,3,0,163,1
"Remutaka","Brown Owl","Chanel Family Centre, 1285 Fergusson Drive",32,1,1,15,0,162,0,122,10,17,0,4,0,1,0,4,0,369,3
"Remutaka","Ebdentown","Oxford Crescent School Hall, 5 Oxford Crescent",17,2,1,13,0,125,3,35,6,14,1,2,1,1,0,5,0,226,1
"Remutaka","Epuni","Congregational Christian Church Hall of Samoa, 37 Mitchell Street",0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,16,0
"Remutaka","Epuni","Dyer Street School, 9 Dyer Street",4,1,0,1,0,30,0,26,0,1,0,1,0,0,0,3,0,67,1
"Remutaka","Epuni","Epuni School Hall, 313 Waiwhetu Road",4,0,0,3,0,38,0,6,0,2,0,0,0,0,0,4,0,57,4
"Remutaka","Gracefield","Gracefield School, 20A Bell Road",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0
"Remutaka","Heretaunga","St Brendan's School Hall, 56 Palmer Crescent",31,2,0,9,0,142,1,92,3,13,0,4,0,0,0,6,0,303,2
"Remutaka","Hutt Central","St James Anglican Church Hall, 71 Woburn Road",0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,13,0
"Remutaka","Lower Hutt","Eastern Hutt School, 83 Kings Crescent",0,0,0,1,0,9,0,6,0,2,0,0,0,0,0,0,0,18,0
"Remutaka","Lower Hutt","Queensgate Shopping Centre, Ground Level, Shop 118 (next to Jackie E), Corner Queens Drive & Bunny Street",3,0,1,10,0,111,0,34,3,7,0,0,0,0,0,2,0,171,0
"Remutaka","Lower Hutt","St Bernard's College, 183 Waterloo Road",0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0
"Remutaka","Mangaroa","Mangaroa School Hall, 93 Flux Road",33,0,0,12,0,67,0,88,6,10,1,3,0,1,0,3,0,224,1
"Remutaka","Maoribank","Maoribank School Hall, 32 Hillside Drive",31,7,2,13,0,137,1,32,5,14,1,2,0,0,0,7,0,252,2
"Remutaka","Melling","Hutt City Church, 31B Marsden Street",0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,1,0,9,0
"Remutaka","Moera","Randwick School, 59 Randwick Road",0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,7,0
"Remutaka","Naenae","Naenae Bowling Club, 23 Treadwell Street",10,2,1,33,0,171,2,54,3,19,0,7,0,0,0,8,2,312,2
"Remutaka","Naenae","Naenae Primary School Hall, 18 Wheatley Street",4,4,0,15,0,162,1,42,13,11,0,6,0,0,0,5,0,263,3
"Remutaka","Naenae","Rata Street School Hall, 73 Rata Street",12,4,1,51,0,231,3,41,3,15,0,8,1,0,0,6,3,379,2
"Remutaka","Parkdale","Birchville School Hall, 16 Gemstone Drive",32,1,1,22,0,203,3,81,8,18,1,3,0,0,0,5,1,379,0
"Remutaka","Petone","Petone Central School, 16 Britannia Street",3,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,17,0
"Remutaka","Petone","Petone Working Men's Club, 47 Udy Street",2,0,0,2,0,8,1,1,0,1,0,2,0,0,0,0,0,17,0
"Remutaka","Pinehaven","Pinehaven Community Hall, 5a Forest Road",26,3,1,38,0,159,1,62,6,11,0,3,0,0,0,8,0,318,2
"Remutaka","Pomare","Pomare School Hall, 4 Partridge Street",4,0,1,17,0,111,1,21,3,11,1,5,0,0,0,3,2,180,0
"Remutaka","Riverstone","Garage of private home, 63 Kirton Drive",26,0,1,6,0,97,1,91,3,5,0,3,0,0,0,3,2,238,0
"Remutaka","Silverstream","Riding for the Disabled, County Lane",9,1,0,1,0,28,0,22,4,6,0,0,0,0,0,1,0,72,0
"Remutaka","Silverstream","Silverstream School Hall, 27 Whitemans Road",98,8,1,60,0,364,2,243,21,19,1,3,0,2,0,33,1,856,3
"Remutaka","Silverstream","Zap Hall, 246-248 Fergusson Drive",16,1,1,16,0,102,1,71,7,5,0,1,0,0,0,5,0,226,1
"Remutaka","Stokes Valley","Tawhai School Hall, 69 Glen Road",27,3,3,32,0,216,0,78,6,15,0,13,0,0,0,9,0,402,4
"Remutaka","Stokes Valley","Tui Glen School Hall, 126 Stokes Valley Road",38,10,4,30,0,281,4,110,4,23,1,12,0,2,0,9,0,528,8
"Remutaka","Stokes Valley","Uniting Parish Church, 346 Stokes Valley Road",29,4,3,31,0,226,2,91,14,25,0,7,0,1,0,11,0,444,2
"Remutaka","Taitā","Avalon Intermediate School Hall, 1041 High Street",23,0,0,10,0,138,1,55,4,7,0,3,0,0,0,1,1,243,4
"Remutaka","Taitā","Walter Nash Centre, 26 Taine Street",6,2,1,17,0,168,0,26,8,11,0,1,0,0,0,7,1,248,1
"Remutaka","Te Marua","Plateau School, 12a Molloys Road",25,3,2,17,0,144,2,50,8,29,1,1,0,1,0,5,0,288,2
"Remutaka","Totara Park","Totara Park School Hall, 16 California Drive",40,3,0,24,0,253,0,101,6,19,0,6,0,0,0,4,0,456,3
"Remutaka","Trentham","Trentham Race Course (Committee Room, 1st Floor Members Stand), Racecourse Road",11,0,0,9,0,58,1,22,3,4,0,0,0,0,0,0,0,108,0
"Remutaka","Trentham","Trentham School Staff Room, 2 Moonshine Road",45,2,0,25,0,217,0,121,14,24,0,3,0,0,0,9,1,461,1
"Remutaka","Upper Hutt","Fraser Crescent School Hall, 16 Redwood Street",27,1,1,17,0,189,3,81,5,18,0,1,1,0,0,5,0,349,0
"Remutaka","Upper Hutt","St Hilda's Church Hall, 35 Cruickshank Road",18,1,2,13,0,83,1,38,1,11,0,4,0,0,0,3,0,175,3
"Remutaka","Upper Hutt","St Joseph's Scout Hall, 45 Royal Street",8,1,1,2,0,95,3,39,0,15,0,0,0,0,0,3,0,167,1
"Remutaka","Upper Hutt","The Mall, former t&t shop, Ground Floor, 185 Main Street",50,2,3,26,0,386,3,125,11,26,1,5,0,0,0,16,0,654,4
"Remutaka","Upper Hutt","Wesley Centre (St David's Hall), 2 Benzie Avenue",19,3,0,14,0,134,0,59,10,11,0,2,0,0,0,8,0,260,1
